,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer,param_module__dp_fc,param_module__dp_conv,param_max_epochs,param_lr,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30,238.74436435699462,0.14614914674635368,5.139785289764404,0.07873777689315449,<class 'torch.optim.sgd.SGD'>,0.18686868686868688,1e-05,25,0.01,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.18686868686868688, 'module__dp_conv': 1e-05, 'max_epochs': 25, 'lr': 0.01, 'batch_size': 64}",0.9345339498661475,0.8817230469700658,0.9311267948405938,0.9031158714703018,0.9333008763388511,0.916760107897192,0.021022221570479803,31
28,210.17773680686952,0.10534930920473368,5.131689929962159,0.0907121123098781,<class 'torch.optim.sgd.SGD'>,0.11616161616161617,0.001,22,0.01,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.11616161616161617, 'module__dp_conv': 0.001, 'max_epochs': 22, 'lr': 0.01, 'batch_size': 64}",0.9313701630567048,0.8700413725967389,0.9299099537600389,0.8692794547224927,0.9352482960077897,0.907169848028753,0.030676937558506128,32
21,150.97082123756408,0.1168277426449457,5.149317646026612,0.07279754619886303,<class 'torch.optim.adam.Adam'>,0.16666666666666669,1e-05,15,0.01,256,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.16666666666666669, 'module__dp_conv': 1e-05, 'max_epochs': 15, 'lr': 0.01, 'batch_size': 256}",0.9362375273789243,0.8617668532489657,0.9277196398150401,0.8515092502434275,0.9359785783836416,0.9026423698139998,0.037826473945618194,33
12,1799.2410276412963,0.5467792227714254,5.190565824508667,0.07620867729650599,<class 'torch.optim.sgd.SGD'>,0.4191919191919192,0.01,171,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.4191919191919192, 'module__dp_conv': 0.01, 'max_epochs': 171, 'lr': 0.0001, 'batch_size': 32}",0.8732051594061816,0.717206132879046,0.8427841323923095,0.8765822784810127,0.8997078870496592,0.8418971180416417,0.06492144083022797,34
4,523.9544936180115,0.2518167893501858,4.937773656845093,0.05232900888794328,<class 'torch.optim.sgd.SGD'>,0.2474747474747475,0.01,55,0.001,128,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.2474747474747475, 'module__dp_conv': 0.01, 'max_epochs': 55, 'lr': 0.001, 'batch_size': 128}",0.8469213920661962,0.6225358968118764,0.7885130201995619,0.8437195715676729,0.8546738072054528,0.791272737570152,0.08757496930462846,35
24,805.910337972641,0.29247002462100136,5.186073112487793,0.1790319861860415,<class 'torch.optim.sgd.SGD'>,0.12121212121212122,0.0001,80,0.001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.12121212121212122, 'module__dp_conv': 0.0001, 'max_epochs': 80, 'lr': 0.001, 'batch_size': 256}",0.8676076904356291,0.58603066439523,0.6775371136529569,0.8432327166504382,0.8510223953261928,0.7650861160920893,0.11289667052996685,36
22,1062.8436398983001,0.16361607307554987,5.171875715255737,0.08494593432863737,<class 'torch.optim.sgd.SGD'>,0.47979797979797983,0.001,102,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.47979797979797983, 'module__dp_conv': 0.001, 'max_epochs': 102, 'lr': 0.0001, 'batch_size': 32}",0.8233146751034315,0.5926016062302263,0.7337551715745924,0.8395813047711782,0.8303310613437196,0.7639167638046296,0.09372587519414614,37
3,1005.4636423110962,0.2549725093659511,5.146216869354248,0.05719022398671195,<class 'torch.optim.sgd.SGD'>,0.20202020202020204,0.001,97,0.0001,32,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.20202020202020204, 'module__dp_conv': 0.001, 'max_epochs': 97, 'lr': 0.0001, 'batch_size': 32}",0.8138233146751034,0.5614504745680214,0.6695059625212947,0.7772638753651412,0.8118305744888024,0.7267748403236727,0.09795195530253757,38
15,634.4212745189667,0.8505745505446823,5.130636358261109,0.06391865293667139,<class 'torch.optim.sgd.SGD'>,0.29292929292929293,1e-05,63,0.001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.29292929292929293, 'module__dp_conv': 1e-05, 'max_epochs': 63, 'lr': 0.001, 'batch_size': 256}",0.8018982720856657,0.5492820637624726,0.6042832806035532,0.7818889970788705,0.8308179162609542,0.7136341059583032,0.11414949440167659,39
42,695.9980383872986,0.34730604331958775,4.92636342048645,0.057501394895671916,<class 'torch.optim.sgd.SGD'>,0.2878787878787879,0.1,73,0.001,128,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.2878787878787879, 'module__dp_conv': 0.1, 'max_epochs': 73, 'lr': 0.001, 'batch_size': 128}",0.8629836943295206,0.6821611097590655,0.6225358968118764,0.870253164556962,0.5017039922103214,0.7079275715335492,0.14203929928013131,40
1,1641.9984131813048,0.5629406874104675,5.194522905349731,0.07273216608160074,<class 'torch.optim.sgd.SGD'>,0.14646464646464646,1e-05,171,0.0001,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.14646464646464646, 'module__dp_conv': 1e-05, 'max_epochs': 171, 'lr': 0.0001, 'batch_size': 64}",0.7997079581406669,0.5186176685324897,0.5631540520807983,0.7852969814995131,0.7840798442064265,0.6901713008919789,0.12282509448072962,41
38,1398.6198050498963,0.8740620276846677,5.113948822021484,0.05846870540657455,<class 'torch.optim.sgd.SGD'>,0.16161616161616163,1e-05,146,0.0001,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.16161616161616163, 'module__dp_conv': 1e-05, 'max_epochs': 146, 'lr': 0.0001, 'batch_size': 64}",0.7386225358968119,0.5293258700413725,0.5519591141396933,0.7933300876338851,0.7636319376825705,0.6753739090788666,0.11159280423328999,42
44,813.2480051517487,0.27597107843873453,5.122015857696534,0.09730415913804871,<class 'torch.optim.sgd.SGD'>,0.37373737373737376,0.001,85,0.0001,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.37373737373737376, 'module__dp_conv': 0.001, 'max_epochs': 85, 'lr': 0.0001, 'batch_size': 64}",0.7600389389145777,0.49209053297639327,0.5210513506935994,0.7424537487828627,0.6930379746835443,0.6417345092101956,0.11289826681570907,43
34,844.5245491027832,1.1764902909854118,5.148701143264771,0.0715636492911648,<class 'torch.optim.sgd.SGD'>,0.06565656565656566,0.01,88,0.0001,64,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.06565656565656566, 'module__dp_conv': 0.01, 'max_epochs': 88, 'lr': 0.0001, 'batch_size': 64}",0.7305913847651496,0.48235580433195424,0.5198345096130446,0.7444011684518014,0.7032619279454723,0.6360889590214844,0.1116453588782188,44
11,1604.0778715133667,0.5311319130168798,4.998209524154663,0.06865079050923636,<class 'torch.optim.sgd.SGD'>,0.2575757575757576,1e-05,167,0.0001,128,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.2575757575757576, 'module__dp_conv': 1e-05, 'max_epochs': 167, 'lr': 0.0001, 'batch_size': 128}",0.7130688732051594,0.4908736918958384,0.525431978583597,0.7945472249269717,0.6550632911392406,0.6357970119501614,0.1137778268920236,45
8,1709.3340658664704,1.1137600420799059,5.149808311462403,0.044485590922235856,<class 'torch.optim.sgd.SGD'>,0.025252525252525256,0.001,169,0.0001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.025252525252525256, 'module__dp_conv': 0.001, 'max_epochs': 169, 'lr': 0.0001, 'batch_size': 256}",0.697006570941835,0.5018252616208323,0.5441713312241421,0.698636806231743,0.6543330087633885,0.6191945957563882,0.08124595641952999,46
47,1068.3753942012786,0.3906907102699626,5.10997519493103,0.060708614309221184,<class 'torch.optim.sgd.SGD'>,0.4646464646464647,0.0001,106,0.0001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.4646464646464647, 'module__dp_conv': 0.0001, 'max_epochs': 106, 'lr': 0.0001, 'batch_size': 256}",0.6828912144073984,0.504258943781942,0.5407641761985885,0.7341772151898734,0.632667964946446,0.6189519029048497,0.08581495672013367,47
6,1491.9482204437256,1.2444175784577824,5.130692768096924,0.08265633101306036,<class 'torch.optim.sgd.SGD'>,0.07070707070707072,1e-05,148,0.0001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.07070707070707072, 'module__dp_conv': 1e-05, 'max_epochs': 148, 'lr': 0.0001, 'batch_size': 256}",0.637137989778535,0.48917011438306157,0.534923339011925,0.755111976630964,0.6428919182083739,0.6118470676025719,0.09283872308909691,48
29,1007.7534512043,0.7911834395653236,5.102974128723145,0.04206599627693395,<class 'torch.optim.sgd.SGD'>,0.0,0.001,100,0.0001,256,"{'optimizer': <class 'torch.optim.sgd.SGD'>, 'module__dp_fc': 0.0, 'module__dp_conv': 0.001, 'max_epochs': 100, 'lr': 0.0001, 'batch_size': 256}",0.5315161839863713,0.5169140910197129,0.5368702847408129,0.7280915287244402,0.6207400194741967,0.5868264215891068,0.07943366361132982,49
0,603.1744203567505,301.2544533960483,3.9871991157531737,1.9961802758970142,<class 'torch.optim.adam.Adam'>,0.03535353535353536,0.1,79,0.001,128,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.03535353535353536, 'module__dp_conv': 0.1, 'max_epochs': 79, 'lr': 0.001, 'batch_size': 128}",,0.949622779265028,0.9435385738622536,0.8980038948393378,0.9466893865628043,,,50
