,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer,param_module__dp_fc,param_module__dp_conv,param_max_epochs,param_lr,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,1013.0634997844696,1.018447870012488,6.817325925827026,0.09667742862509472,<class 'torch.optim.adam.Adam'>,0.08585858585858587,0.01,101,0.0001,32,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.08585858585858587, 'module__dp_conv': 0.01, 'max_epochs': 101, 'lr': 0.0001, 'batch_size': 32}",0.9442686785105865,0.9247992212217084,0.9462156242394744,0.9123661148977604,0.944985394352483,0.9345270066444025,0.01361349887223061,17
15,565.8364118099213,0.3568952293755696,6.792173385620117,0.08965173517540595,<class 'torch.optim.adam.Adam'>,0.29292929292929293,0.1,68,0.001,128,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.29292929292929293, 'module__dp_conv': 0.1, 'max_epochs': 68, 'lr': 0.001, 'batch_size': 128}",0.9445120467266975,0.9303966901922609,0.9479192017522512,0.9094449853943525,0.9388997078870497,0.9342345263905223,0.013739810856757937,18
32,649.8703812122345,0.10920296046255872,6.76570692062378,0.10475545649687944,<class 'torch.optim.adam.Adam'>,0.06060606060606061,0.0001,78,0.001,128,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.06060606060606061, 'module__dp_conv': 0.0001, 'max_epochs': 78, 'lr': 0.001, 'batch_size': 128}",0.9418349963494768,0.9330737405694817,0.9469457288878073,0.9070107108081792,0.9415774099318404,0.9340885173093569,0.014252275022256308,19
37,516.6906138420105,0.46805281259579745,6.8107658386230465,0.11847077913378695,<class 'torch.optim.adam.Adam'>,0.36363636363636365,0.001,59,0.001,64,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.36363636363636365, 'module__dp_conv': 0.001, 'max_epochs': 59, 'lr': 0.001, 'batch_size': 64}",0.9401314188366999,0.9106838646872718,0.9522998296422487,0.9223466407010711,0.941333982473223,0.9333591472681029,0.014857017524088661,20
46,528.0168949127197,0.5398930026511597,6.789104366302491,0.0865423225187037,<class 'torch.optim.adam.Adam'>,0.4090909090909091,0.01,53,0.001,32,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.4090909090909091, 'module__dp_conv': 0.01, 'max_epochs': 53, 'lr': 0.001, 'batch_size': 32}",0.9471890971039182,0.908736918958384,0.9547335118033585,0.9009250243427459,0.9513145082765336,0.932579812096988,0.022916001400849324,21
18,1547.1978297233582,0.6307343077847132,6.709294986724854,0.07421411075550047,<class 'torch.optim.adam.Adam'>,0.23232323232323235,1e-05,175,0.0001,64,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.23232323232323235, 'module__dp_conv': 1e-05, 'max_epochs': 175, 'lr': 0.0001, 'batch_size': 64}",0.9389145777561451,0.9226089072767096,0.9474324653200292,0.9084712755598832,0.944985394352483,0.9324825240530501,0.014800149910705006,22
30,237.90456252098085,0.6297502547202328,6.819184350967407,0.05728510627906369,<class 'torch.optim.adam.Adam'>,0.045454545454545456,0.1,24,0.01,32,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.045454545454545456, 'module__dp_conv': 0.1, 'max_epochs': 24, 'lr': 0.01, 'batch_size': 32}",0.9321002677050377,0.9449987831589195,0.9415916281333658,0.8868062317429406,0.9537487828627069,0.9318491387205942,0.02356416854942224,23
22,244.3888150691986,0.1814220722987063,6.753323316574097,0.11146532430360154,<class 'torch.optim.adam.Adam'>,0.09595959595959597,0.01,28,0.01,64,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.09595959595959597, 'module__dp_conv': 0.01, 'max_epochs': 28, 'lr': 0.01, 'batch_size': 64}",0.939644682404478,0.9155512290094914,0.9501095156972499,0.9060370009737099,0.9418208373904576,0.9306326530950774,0.01684123375913664,24
49,1085.4691161155702,0.47578986322622707,6.755933380126953,0.09533375653126015,<class 'torch.optim.adam.Adam'>,0.13131313131313133,0.0001,108,0.0001,32,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.13131313131313133, 'module__dp_conv': 0.0001, 'max_epochs': 108, 'lr': 0.0001, 'batch_size': 32}",0.9389145777561451,0.9279630080311512,0.9481625699683621,0.8877799415774099,0.948636806231743,0.9302913807129622,0.022551883942740488,25
9,1159.7378469944001,0.4233184183560893,6.823398447036743,0.11803012274185147,<class 'torch.optim.adam.Adam'>,0.3282828282828283,1e-05,139,0.0001,256,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dp_fc': 0.3282828282828283, 'module__dp_conv': 1e-05, 'max_epochs': 139, 'lr': 0.0001, 'batch_size': 256}",0.9420783645655877,0.9262594305183743,0.9435385738622536,0.9070107108081792,0.9262414800389484,0.9290257119586686,0.013274482564342733,26
